Time of Day,Process Name,PID,Operation,Path,Result,Detail
10:09:40.8266363 PM,helpwire.exe,11772,CreateFile,C:\Program Files (x86)\HelpWire\Client\NTASN1.dll,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
10:09:40.8275288 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\ntasn1.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8276104 PM,helpwire.exe,11772,QueryBasicInformationFile,C:\Windows\SysWOW64\ntasn1.dll,SUCCESS,"CreationTime: 10/11/2025 4:18:25 PM, LastAccessTime: 11/11/2025 10:09:40 PM, LastWriteTime: 10/11/2025 4:18:25 PM, ChangeTime: 11/9/2025 4:07:26 PM, FileAttributes: A"
10:09:40.8276406 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\ntasn1.dll,SUCCESS,
10:09:40.8278121 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\ntasn1.dll,SUCCESS,"Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8278581 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\ntasn1.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
10:09:40.8278835 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\ntasn1.dll,SUCCESS,SyncType: SyncTypeOther
10:09:40.8289410 PM,helpwire.exe,11772,Load Image,C:\Windows\SysWOW64\ntasn1.dll,SUCCESS,"Image Base: 0x737d0000, Image Size: 0x28000"
10:09:40.8290575 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\ntasn1.dll,SUCCESS,
10:09:40.8294332 PM,helpwire.exe,11772,RegOpenKey,HKLM,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8294688 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8294823 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8295036 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,REPARSE,Desired Access: Read
10:09:40.8295214 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,SUCCESS,Desired Access: Read
10:09:40.8295608 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8295742 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\ldap\LdapClientIntegrity,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
10:09:40.8295926 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,
10:09:40.8296100 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8296208 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8296380 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,REPARSE,Desired Access: Read
10:09:40.8296535 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,SUCCESS,Desired Access: Read
10:09:40.8296706 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8296818 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\ldap\LdapClientConfidentiality,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
10:09:40.8296961 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,
10:09:40.8297127 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8297334 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8297496 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,REPARSE,Desired Access: Read
10:09:40.8297636 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,SUCCESS,Desired Access: Read
10:09:40.8297774 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8297875 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\ldap\UseOldHostResolutionOrder,NAME NOT FOUND,Length: 16
10:09:40.8297993 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,
10:09:40.8298125 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8298216 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8298366 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,REPARSE,Desired Access: Read
10:09:40.8298535 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,SUCCESS,Desired Access: Read
10:09:40.8298661 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8298758 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\ldap\UseHostnameAsAlias,NAME NOT FOUND,Length: 16
10:09:40.8298871 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,
10:09:40.8299010 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8299100 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8299241 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,REPARSE,Desired Access: Read
10:09:40.8299366 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,SUCCESS,Desired Access: Read
10:09:40.8299485 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8299576 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\ldap\RecvBufferSize,NAME NOT FOUND,Length: 16
10:09:40.8299685 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,
10:09:40.8300092 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8300212 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8300375 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP\helpwire.exe,REPARSE,Desired Access: Read
10:09:40.8300507 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP\helpwire.exe,NAME NOT FOUND,Desired Access: Read
10:09:40.8300713 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\machine,NAME NOT FOUND,Desired Access: Read
10:09:40.8300889 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\user,NAME NOT FOUND,Desired Access: Read
10:09:40.8301093 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8301185 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8301326 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,REPARSE,Desired Access: Read
10:09:40.8301457 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,SUCCESS,Desired Access: Read
10:09:40.8301591 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8302189 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\ldap\ParallelRecvMode,NAME NOT FOUND,Length: 16
10:09:40.8302405 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,
10:09:40.8302619 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8302744 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8302955 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,REPARSE,Desired Access: Read
10:09:40.8303297 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Services\LDAP,SUCCESS,Desired Access: Read
10:09:40.8303521 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8303661 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Services\ldap\DisableTLS1.3,NAME NOT FOUND,Length: 16
10:09:40.8303824 PM,helpwire.exe,11772,RegCloseKey,HKLM\System\CurrentControlSet\Services\ldap,SUCCESS,
10:09:40.8307829 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\user32.dll,SUCCESS,Name: \Windows\SysWOW64\user32.dll
10:09:40.8308159 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\user32.dll,SUCCESS,Name: \Windows\SysWOW64\user32.dll
10:09:40.8310629 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument\,REPARSE,Desired Access: Read
10:09:40.8310838 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument,NAME NOT FOUND,Desired Access: Read
10:09:40.8311418 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\user32.dll,SUCCESS,Name: \Windows\SysWOW64\user32.dll
10:09:40.8312102 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,REPARSE,"Desired Access: Query Value, Enumerate Sub Keys"
10:09:40.8312349 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"Desired Access: Query Value, Enumerate Sub Keys"
10:09:40.8312518 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8312720 PM,helpwire.exe,11772,RegQueryKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8312855 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\helpwire.exe,NAME NOT FOUND,"Desired Access: Query Value, Enumerate Sub Keys"
10:09:40.8313093 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,REPARSE,Desired Access: Read
10:09:40.8313252 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
10:09:40.8313540 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,REPARSE,Desired Access: Read
10:09:40.8313700 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
10:09:40.8313902 PM,helpwire.exe,11772,RegQueryKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8314035 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\helpwire.exe,NAME NOT FOUND,"Desired Access: Query Value, Enumerate Sub Keys"
10:09:40.8314237 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,REPARSE,Desired Access: Read
10:09:40.8314389 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
10:09:40.8314585 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Display,REPARSE,Desired Access: Read
10:09:40.8314731 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
10:09:40.8315337 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,REPARSE,Desired Access: Read
10:09:40.8315525 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,SUCCESS,Desired Access: Read
10:09:40.8315697 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8315811 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles,NAME NOT FOUND,Length: 20
10:09:40.8315957 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,SUCCESS,
10:09:40.8316724 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\helpwire.exe,NAME NOT FOUND,Desired Access: Read
10:09:40.8317102 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
10:09:40.8317378 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Policies\Microsoft\Windows\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
10:09:40.8317616 PM,helpwire.exe,11772,RegOpenKey,HKCU\Control Panel\Desktop,SUCCESS,Desired Access: Read
10:09:40.8317818 PM,helpwire.exe,11772,RegQueryValue,HKCU\Control Panel\Desktop\EnablePerProcessSystemDPI,NAME NOT FOUND,Length: 20
10:09:40.8318025 PM,helpwire.exe,11772,RegCloseKey,HKCU\Control Panel\Desktop,SUCCESS,
10:09:40.8319108 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32,SUCCESS,Desired Access: Read
10:09:40.8319381 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32\helpwire,NAME NOT FOUND,Length: 172
10:09:40.8319586 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32,SUCCESS,
10:09:40.8319815 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\IME Compatibility,NAME NOT FOUND,Desired Access: Read
10:09:40.8326051 PM,helpwire.exe,11772,RegQueryKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
10:09:40.8326228 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\helpwire.exe,NAME NOT FOUND,"Desired Access: Query Value, Enumerate Sub Keys"
10:09:40.8329699 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8329833 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8330373 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
10:09:40.8330625 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,Desired Access: Read
10:09:40.8330806 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8330997 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap,NAME NOT FOUND,Length: 20
10:09:40.8331182 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,
10:09:40.8331381 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8331504 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8331737 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
10:09:40.8331964 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,Desired Access: Read
10:09:40.8332150 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8332288 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate,NAME NOT FOUND,Length: 20
10:09:40.8332439 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,
10:09:40.8332619 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8332737 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8332945 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
10:09:40.8333113 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,Desired Access: Read
10:09:40.8333266 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8333381 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\AggressiveMTATesting,NAME NOT FOUND,Length: 16
10:09:40.8333525 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\Microsoft\Ole,SUCCESS,
10:09:40.8334314 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8334433 PM,helpwire.exe,11772,RegOpenKey,HKLM,SUCCESS,Desired Access: Read
10:09:40.8334581 PM,helpwire.exe,11772,RegSetInfoKey,HKLM,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8334816 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x100"
10:09:40.8335045 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
10:09:40.8335317 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x100"
10:09:40.8335533 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
10:09:40.8336008 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x100"
10:09:40.8336141 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\Microsoft\Ole,SUCCESS,Desired Access: Read
10:09:40.8336813 PM,helpwire.exe,11772,RegOpenKey,HKCU,SUCCESS,Desired Access: Read
10:09:40.8336987 PM,helpwire.exe,11772,RegSetInfoKey,HKCU,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8337163 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x100"
10:09:40.8337296 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Classes\Local Settings,REPARSE,Desired Access: Read
10:09:40.8337445 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Classes\Local Settings,SUCCESS,Desired Access: Read
10:09:40.8337643 PM,helpwire.exe,11772,RegCloseKey,HKCU,SUCCESS,
10:09:40.8337856 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8338018 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,Query: Name
10:09:40.8338232 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
10:09:40.8338469 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8338576 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,Query: Name
10:09:40.8338765 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
10:09:40.8338990 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8339105 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,Query: Name
10:09:40.8339300 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Classes\Local Settings\Software\Microsoft\Ole,NAME NOT FOUND,Desired Access: Read
10:09:40.8339506 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8339708 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes\Local Settings,SUCCESS,Query: Name
10:09:40.8340958 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Classes\Local Settings\Software\Microsoft,SUCCESS,Desired Access: Read
10:09:40.8341180 PM,helpwire.exe,11772,RegSetInfoKey,HKCU\Software\Classes\Local Settings\Software\Microsoft,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8342181 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8342306 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8342540 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE\Tracing,REPARSE,Desired Access: Read
10:09:40.8342813 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Ole\Tracing,NAME NOT FOUND,Desired Access: Read
10:09:40.8345405 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\dwmapi.dll,SUCCESS,Name: \Windows\SysWOW64\dwmapi.dll
10:09:40.8347275 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\SHCore.dll,SUCCESS,Name: \Windows\SysWOW64\SHCore.dll
10:09:40.8357036 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\shell32.dll,SUCCESS,Name: \Windows\SysWOW64\shell32.dll
10:09:40.8359268 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_85bc35c1f7aab1c7\comctl32.dll,SUCCESS,Name: \Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_85bc35c1f7aab1c7\comctl32.dll
10:09:40.8360973 PM,helpwire.exe,11772,CreateFile,C:\Windows\WindowsShell.Manifest,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8361398 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\WindowsShell.Manifest,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
10:09:40.8361550 PM,helpwire.exe,11772,QueryStandardInformationFile,C:\Windows\WindowsShell.Manifest,SUCCESS,"AllocationSize: 4,096, EndOfFile: 670, NumberOfLinks: 2, DeletePending: False, Directory: False"
10:09:40.8361813 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\WindowsShell.Manifest,SUCCESS,SyncType: SyncTypeOther
10:09:40.8362451 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide,SUCCESS,Desired Access: Read
10:09:40.8362803 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8362942 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest,NAME NOT FOUND,Length: 20
10:09:40.8363084 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide,SUCCESS,
10:09:40.8363446 PM,helpwire.exe,11772,QueryStandardInformationFile,C:\Windows\WindowsShell.Manifest,SUCCESS,"AllocationSize: 4,096, EndOfFile: 670, NumberOfLinks: 2, DeletePending: False, Directory: False"
10:09:40.8366401 PM,helpwire.exe,11772,CloseFile,C:\Windows\WindowsShell.Manifest,SUCCESS,
10:09:40.8368745 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\shlwapi.dll,SUCCESS,Name: \Windows\SysWOW64\shlwapi.dll
10:09:40.8370983 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8371140 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
